Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Lateral Bending Angle,Leaning
0.0,12.727557080467427,24.196212387289396,161.32153992060535,163.01431760986338,147.39768620013922,146.45661742841042,201.04113953922956,198.6259426712798,"0.4761223793029785, 0.3828381299972534","0.47522884607315063, 0.3865196704864502","0.4647302031517029, 0.4966123104095459","0.4746258854866028, 0.5074383020401001","0.4050632119178772, 0.5958847403526306","0.3774738013744354, 0.6012030839920044","0.4416918158531189, 0.7410998344421387","0.40200871229171753, 0.7550420761108398","0.48428672552108765, 0.581588089466095","0.5073562264442444, 0.6165343523025513","0.4223407804965973, 0.9013755917549133","0.37169021368026733, 0.934974193572998","0.5614645481109619, 0.3418292701244354",-21.537894581658293,Leading Side
0.0333667000333667,19.81854468398282,25.278271407274023,161.51171360920964,162.5323660111327,147.29947564481876,147.15370770244795,200.3301179446072,197.6573960743485,"0.48295703530311584, 0.3841801583766937","0.46934860944747925, 0.38991761207580566","0.4832722246646881, 0.5007799863815308","0.4722058176994324, 0.5151969194412231","0.4073062539100647, 0.5958875417709351","0.3756534159183502, 0.600639820098877","0.44102421402931213, 0.7415086030960083","0.39974549412727356, 0.754937469959259","0.5151768922805786, 0.5953470468521118","0.506923258304596, 0.6173298358917236","0.420443058013916, 0.9023197889328003","0.3719203770160675, 0.935032844543457","0.5602079629898071, 0.3418383002281189",-21.845142543918012,Leading Side
0.0667334000667334,21.92908096135014,26.2092155921753,164.4505919280068,162.6451542180962,148.06637507223144,147.535523393046,199.49535915103436,197.14550636952484,"0.4878385066986084, 0.38583672046661377","0.46604305505752563, 0.39323708415031433","0.49131250381469727, 0.5021727681159973","0.4714639186859131, 0.5205482244491577","0.41065341234207153, 0.5954092741012573","0.3750418722629547, 0.5998470187187195","0.4410293996334076, 0.741896390914917","0.3987639546394348, 0.7549906373023987","0.5217379331588745, 0.6000992059707642","0.5069766640663147, 0.6192264556884766","0.41911420226097107, 0.902289867401123","0.3719666600227356, 0.9353270530700684","0.5593066215515137, 0.34183263778686523",-22.00445424425185,Leading Side
0.1001001001001001,21.11084583516948,25.69448689147076,162.7869516309423,161.4482881188789,148.79128352097038,147.68716593159132,199.37562713934705,196.9151635905908,"0.4882259964942932, 0.3860524594783783","0.46491700410842896, 0.3945377469062805","0.4903342127799988, 0.5024190545082092","0.4692244529724121, 0.5206543207168579","0.41203683614730835, 0.5945543050765991","0.37493741512298584, 0.5991448760032654","0.4410459101200104, 0.7419275045394897","0.3984246551990509, 0.7549159526824951","0.5228186845779419, 0.6009257435798645","0.5064694285392761, 0.6202288866043091","0.4178236424922943, 0.9022889137268066","0.3719775080680847, 0.9353080987930298","0.5593237280845642, 0.34155887365341187",-21.911939650321973,Leading Side
0.1334668001334668,21.868322488901235,25.90841399479611,164.59581201524574,161.5951940686624,149.2692492373805,147.9097445438587,198.8321712512634,196.75855805063145,"0.4912751615047455, 0.38738271594047546","0.46347683668136597, 0.39512526988983154","0.4941130578517914, 0.5051101446151733","0.4686843454837799, 0.5234646797180176","0.4141773581504822, 0.5937280654907227","0.3748953938484192, 0.5980263948440552","0.4410487115383148, 0.7424277067184448","0.3983512818813324, 0.75487220287323","0.5248935222625732, 0.6071560382843018","0.5053880214691162, 0.620452880859375","0.4168238043785095, 0.9028183817863464","0.3721869885921478, 0.9352542757987976","0.559331476688385, 0.3410453200340271",-22.0400598717997,Leading Side
0.1668335001668335,21.583217625323822,25.780630474656817,164.43355341953085,160.69530235898978,149.1745746939003,147.70391466514923,198.77999048649465,196.76191824929043,"0.49184712767601013, 0.38888055086135864","0.463611364364624, 0.39526066184043884","0.49367856979370117, 0.5082380771636963","0.46821850538253784, 0.5256025791168213","0.4144386351108551, 0.5936915278434753","0.374630868434906, 0.5974242687225342","0.44103217124938965, 0.7426660656929016","0.39827167987823486, 0.7548600435256958","0.5237589478492737, 0.6101433634757996","0.5052653551101685, 0.6204805970191956","0.41663575172424316, 0.902869701385498","0.37220674753189087, 0.9352453351020813","0.5593187808990479, 0.3409307599067688",-22.236888419901028,Leading Side
0.2002002002002002,21.483061664321774,25.32199609922352,165.07257448305992,159.70580940194225,149.36899612906245,147.54727743793632,198.5649734411191,196.75143245637855,"0.491640567779541, 0.38961997628211975","0.46392545104026794, 0.39591097831726074","0.49333304166793823, 0.5089291334152222","0.4671136438846588, 0.5264191031455994","0.41464662551879883, 0.5936979651451111","0.3746090531349182, 0.5972505211830139","0.4408251643180847, 0.7427622079849243","0.3982533812522888, 0.7548912763595581","0.521661639213562, 0.6094409227371216","0.5052228569984436, 0.6222144961357117","0.4166007936000824, 0.9028569459915161","0.37219929695129395, 0.9352191686630249","0.5593070387840271, 0.34089556336402893",-22.304414613301137,Leading Side
0.2335669002335669,22.483020099842392,24.82935757254809,168.1784565902947,160.49713760613776,149.3591506960514,147.35063362172048,198.05204976828304,196.7135090338444,"0.49374228715896606, 0.39089345932006836","0.46343737840652466, 0.3958190977573395","0.4965740740299225, 0.509997546672821","0.4651411175727844, 0.5253630876541138","0.41553083062171936, 0.5933619141578674","0.374070942401886, 0.5958263278007507","0.44057783484458923, 0.7427194714546204","0.3979944586753845, 0.7545093894004822","0.5202810764312744, 0.611203670501709","0.5009835958480835, 0.6224851608276367","0.41657671332359314, 0.9026991128921509","0.3721643388271332, 0.9350973963737488","0.5591866374015808, 0.3406887650489807",-22.605269926242258,Leading Side
0.2669336002669336,23.22169659586222,21.9182412355592,170.5463639499289,159.2921120946113,149.39842932854916,147.54126172151825,197.9695483276158,196.54458320490625,"0.4939296841621399, 0.3912515640258789","0.4636242389678955, 0.39384570717811584","0.498169481754303, 0.5110570192337036","0.45911726355552673, 0.5193982124328613","0.4155881404876709, 0.5932814478874207","0.3739897608757019, 0.595413088798523","0.44037675857543945, 0.7429092526435852","0.3977140784263611, 0.7544481158256531","0.5189031958580017, 0.6131449341773987","0.49390164017677307, 0.6224483251571655","0.4163203239440918, 0.9026750326156616","0.3721424639225006, 0.9350282549858093","0.5593992471694946, 0.340509831905365",-22.596938095166326,Leading Side
0.3003003003003003,23.143734836070703,19.35868566608023,172.3768509705038,156.61759654269716,149.4977314934221,147.41985662755928,197.84274561110237,196.6099842003933,"0.49340659379959106, 0.3911270797252655","0.46360135078430176, 0.3911098539829254","0.4976568818092346, 0.5108586549758911","0.4537269175052643, 0.51590895652771","0.4152598977088928, 0.5935366749763489","0.3731270432472229, 0.5954437255859375","0.4399651885032654, 0.7429052591323853","0.3973321318626404, 0.7536710500717163","0.5140668153762817, 0.6073045134544373","0.49010735750198364, 0.6224195957183838","0.41622549295425415, 0.9026829600334167","0.3721354007720947, 0.9349637031555176","0.5593034625053406, 0.3406420946121216",-22.517112594988642,Leading Side
