Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Lateral Bending Angle,Leaning
0.0,9.6240036163058,18.515151410713823,144.1112305031715,152.73181615824876,140.51882012967943,147.045505279631,203.2023755537419,196.26557401720157,"0.5073761343955994, 0.37836819887161255","0.5316963791847229, 0.3955560028553009","0.48272109031677246, 0.48101139068603516","0.5166471600532532, 0.5218863487243652","0.41959238052368164, 0.5838696360588074","0.43414419889450073, 0.6018495559692383","0.4629771113395691, 0.7317495942115784","0.4554561674594879, 0.7606041431427002","0.5120069980621338, 0.5521273016929626","0.557655930519104, 0.6317166090011597","0.4449234902858734, 0.8819953203201294","0.4288356304168701, 0.9362173080444336","0.6071839332580566, 0.37756890058517456",-24.231006820633578,Leading Side
0.0333667000333667,13.001558180550187,20.00015515785524,145.7160932863355,152.976272564832,143.00659085536364,146.87176951876043,202.67752814037715,196.5816723585648,"0.5133442878723145, 0.37822285294532776","0.5286293029785156, 0.39820486307144165","0.4934934675693512, 0.4955112040042877","0.516647219657898, 0.525070309638977","0.42803215980529785, 0.5830942392349243","0.43351107835769653, 0.5985633134841919","0.466264009475708, 0.7321520447731018","0.4555152356624603, 0.7606139183044434","0.5368798971176147, 0.5899366736412048","0.5595430731773376, 0.6332566738128662","0.44498762488365173, 0.8781418800354004","0.4284861087799072, 0.9342288970947266","0.6077910661697388, 0.3773951232433319",-24.001227805889133,Leading Side
0.0667334000667334,13.866444730564591,21.190940394931108,146.2346824433609,153.89535013539984,143.53567683322547,146.71004974936048,202.86650700962704,196.9166855269384,"0.5170493721961975, 0.37847450375556946","0.5254865884780884, 0.3990814685821533","0.49800944328308105, 0.5001028180122375","0.5163016319274902, 0.5252960920333862","0.43169888854026794, 0.5818786025047302","0.4324794411659241, 0.5953680276870728","0.4683853089809418, 0.7323621511459351","0.4555167257785797, 0.7606093883514404","0.5424547791481018, 0.5959908366203308","0.5598129630088806, 0.6333027482032776","0.44500336050987244, 0.877277672290802","0.4281526505947113, 0.9337725639343262","0.6080011129379272, 0.3772370219230652",-24.04830069460861,Leading Side
0.1001001001001001,16.40742124805514,21.750581599495263,148.10083399847304,154.2418955757626,142.9452072233711,146.40103463094428,203.33010085276945,197.20231819577992,"0.5183590054512024, 0.3786911368370056","0.5240777730941772, 0.39899805188179016","0.5035656094551086, 0.5034809112548828","0.5159724354743958, 0.5252989530563354","0.4317691922187805, 0.5810315012931824","0.4315255284309387, 0.5937153100967407","0.4692057967185974, 0.7324564456939697","0.45550569891929626, 0.7606115937232971","0.5495768785476685, 0.6015328764915466","0.5597948431968689, 0.6332951784133911","0.44510164856910706, 0.8773765563964844","0.4280029237270355, 0.9337517619132996","0.6081722378730774, 0.3772208094596863",-24.283656416604554,Leading Side
0.1334668001334668,17.206692487781236,22.11656416510524,148.5796680714886,154.5899122972938,142.4864147473926,146.44407867901208,203.5087063580002,197.4507018536985,"0.5195645689964294, 0.3795432150363922","0.5222123265266418, 0.3992094397544861","0.5055326223373413, 0.50519859790802","0.5154310464859009, 0.5254852175712585","0.43182891607284546, 0.5805675983428955","0.4309508800506592, 0.5932332277297974","0.46951794624328613, 0.7324631810188293","0.4555542469024658, 0.7605459094047546","0.5520306825637817, 0.6046940088272095","0.5597108602523804, 0.6332569122314453","0.4451064467430115, 0.8771975636482239","0.4278601109981537, 0.9337307214736938","0.608294665813446, 0.3769732117652893",-24.375373229023573,Leading Side
0.1668335001668335,16.677538817164155,22.181843243492825,147.57474705116746,154.7792677227911,141.67175312346524,145.7693925825405,203.95357290513775,198.1207830508711,"0.5188699960708618, 0.37953612208366394","0.5224641561508179, 0.39745819568634033","0.5031439065933228, 0.5032621622085571","0.5154091119766235, 0.5237358212471008","0.4304150938987732, 0.5789464712142944","0.4302426278591156, 0.5918549299240112","0.46956706047058105, 0.7313557863235474","0.4563167989253998, 0.7592976093292236","0.5467790961265564, 0.5960691571235657","0.5597018003463745, 0.6332376003265381","0.44512081146240234, 0.8767151832580566","0.4278596341609955, 0.9336519241333008","0.6083330512046814, 0.37676310539245605",-24.645385597283795,Leading Side
0.2002002002002002,14.934337636730902,22.00807198513171,144.104390490803,154.66855376699408,139.9901358224647,145.60644517658676,204.9700780001492,198.2938558541433,"0.5176998972892761, 0.37885528802871704","0.5229160189628601, 0.39718174934387207","0.4969720244407654, 0.5022140741348267","0.5154164433479309, 0.522800862789154","0.42708486318588257, 0.5779440999031067","0.4303198754787445, 0.5919726490974426","0.46945223212242126, 0.7303309440612793","0.4566043019294739, 0.7585104703903198","0.5429049134254456, 0.5949184894561768","0.5596876740455627, 0.6328463554382324","0.4451220631599426, 0.8767770528793335","0.4278596043586731, 0.9335662722587585","0.6083458065986633, 0.3764452338218689",-24.945258052617252,Leading Side
0.2335669002335669,13.59721674439721,21.939058984756823,141.2803107513674,154.5713319463521,139.05256818130366,145.44921016005944,205.50495418826267,198.490618743662,"0.5172984004020691, 0.3785170316696167","0.5231903791427612, 0.39717936515808105","0.4930337071418762, 0.5010121464729309","0.515469491481781, 0.5228031873703003","0.4253402650356293, 0.5775169730186462","0.4303800165653229, 0.5921450257301331","0.46935907006263733, 0.7295683026313782","0.4569389224052429, 0.7580554485321045","0.5410885810852051, 0.5932649970054626","0.559677004814148, 0.6327081322669983","0.4450909495353699, 0.8768100738525391","0.4279273450374603, 0.9333783388137817","0.608375608921051, 0.3762694299221039",-25.12641408488486,Leading Side
0.2669336002669336,12.4085316463205,21.56394239019103,139.73815328938437,154.4829373277991,138.96611781155056,146.08817961819156,205.55985344154792,198.0770536506216,"0.5172332525253296, 0.3780309557914734","0.523421585559845, 0.3972245156764984","0.4903372824192047, 0.5004981160163879","0.5154784321784973, 0.522776186466217","0.4251362383365631, 0.5773922801017761","0.43168535828590393, 0.5923153758049011","0.46932363510131836, 0.7291025519371033","0.4570694863796234, 0.7576642632484436","0.5392311811447144, 0.5929388999938965","0.5596588850021362, 0.6326950788497925","0.4450482428073883, 0.8770030736923218","0.42814117670059204, 0.9333721995353699","0.6084049940109253, 0.37597817182540894",-24.987729699278876,Leading Side
0.3003003003003003,11.885347666623382,21.46383470260176,140.87495842552534,154.48735070331784,139.03107829960408,146.10418784815002,205.5162956735891,198.04109358682896,"0.5170590281486511, 0.3778597414493561","0.5235724449157715, 0.39722320437431335","0.489165723323822, 0.5000436305999756","0.5154585838317871, 0.5225886106491089","0.42512232065200806, 0.5773316621780396","0.43184179067611694, 0.5924530029296875","0.46925726532936096, 0.7290087342262268","0.4571731984615326, 0.757438600063324","0.5383139848709106, 0.5996389985084534","0.5595934391021729, 0.6328803896903992","0.44496026635169983, 0.8775056004524231","0.4283219873905182, 0.9333869218826294","0.6084181070327759, 0.37523239850997925",-24.95406857306111,Leading Side
