Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Lateral Bending Angle,Leaning
0.0,19.58126625173108,21.30296759366322,185.9374658947784,170.38932083731686,206.98401273433151,231.3572891710539,164.1221009491435,156.80888210306944,"0.5016381144523621, 0.46614664793014526","0.42699819803237915, 0.4807286858558655","0.5063735246658325, 0.5674377083778381","0.441638708114624, 0.5658442974090576","0.5572113394737244, 0.6019321084022522","0.5018635988235474, 0.6050170660018921","0.5469365119934082, 0.7262142896652222","0.4578762650489807, 0.7239651679992676","0.5020440816879272, 0.643428385257721","0.4664844870567322, 0.6365139484405518","0.5710529088973999, 0.8485509157180786","0.4643469452857971, 0.8518490791320801","0.4100225865840912, 0.46055468916893005",26.635805873285364,Trailing Side
0.0333667000333667,19.578526338774974,21.352164242174386,187.66695963150812,172.197056631342,205.9242644726865,232.5167562002496,166.52538312435556,156.88046035779487,"0.5015571117401123, 0.4644242823123932","0.4253617823123932, 0.48324519395828247","0.5063022375106812, 0.5650471448898315","0.44150957465171814, 0.566754937171936","0.5573290586471558, 0.6005561351776123","0.5018155574798584, 0.6042015552520752","0.5493308305740356, 0.7260826826095581","0.45760470628738403, 0.7242292761802673","0.4995328485965729, 0.6429377794265747","0.46598920226097107, 0.6388826966285706","0.571063220500946, 0.851523756980896","0.46403199434280396, 0.8511568307876587","0.4119085371494293, 0.4600687026977539",27.21768476714276,Trailing Side
0.0667334000667334,17.63949924837084,20.418653693351544,192.022297255698,174.53185867138797,205.50952070222516,232.96871296527087,167.29171421536373,157.07561839255274,"0.501491367816925, 0.464002788066864","0.42275944352149963, 0.48765358328819275","0.5094866156578064, 0.5636375546455383","0.4416375756263733, 0.5693262815475464","0.5571548938751221, 0.6002158522605896","0.49935469031333923, 0.6036680936813354","0.5499457120895386, 0.7259284257888794","0.456394761800766, 0.7247475981712341","0.49925699830055237, 0.6420327425003052","0.4659794867038727, 0.6421478390693665","0.5709619522094727, 0.8525184392929077","0.46386513113975525, 0.8508857488632202","0.41266411542892456, 0.46020063757896423",27.670847703925418,Trailing Side
0.1001001001001001,16.05760038022396,19.759785361120848,196.8959909180901,177.49756716187704,205.57122742161812,234.47935262886227,167.51616228067437,156.27873638040785,"0.5014744997024536, 0.46394649147987366","0.4200851321220398, 0.49123579263687134","0.5123199820518494, 0.562513530254364","0.4421488642692566, 0.5732611417770386","0.5571192502975464, 0.5993753671646118","0.49825215339660645, 0.6036396026611328","0.5500457882881165, 0.7245395183563232","0.4548164904117584, 0.7251905202865601","0.49734002351760864, 0.6424278020858765","0.4657772481441498, 0.6479376554489136","0.5708805322647095, 0.8524795770645142","0.46372708678245544, 0.8508172035217285","0.4135148525238037, 0.4604465365409851",28.3658460862011,Trailing Side
0.1334668001334668,16.52796414962396,20.076758528913597,200.98679944292505,179.13540662128167,205.9877691307989,233.5824261459294,167.79301220589923,156.70432653259033,"0.5006912350654602, 0.46549996733665466","0.420296847820282, 0.49021583795547485","0.5119143128395081, 0.5658097267150879","0.44214653968811035, 0.576050877571106","0.5567165613174438, 0.5980536341667175","0.49713772535324097, 0.6026143431663513","0.5499827861785889, 0.7233668565750122","0.45464077591896057, 0.7244839668273926","0.49089932441711426, 0.6464710235595703","0.462543249130249, 0.6514029502868652","0.5708800554275513, 0.853380560874939","0.46361446380615234, 0.8505499958992004","0.41343435645103455, 0.4604789614677429",28.476153460188474,Trailing Side
0.1668335001668335,22.08790851207401,21.32924123271756,196.5745438318915,185.4329696761453,206.3164477759452,234.39409077717548,168.09486493015493,156.73223316359102,"0.49974098801612854, 0.46725958585739136","0.4184972643852234, 0.490095317363739","0.5022121071815491, 0.5680291056632996","0.4397340714931488, 0.5751307010650635","0.5561806559562683, 0.5971074104309082","0.4968617558479309, 0.6005627512931824","0.5499304533004761, 0.7238239049911499","0.45419853925704956, 0.7241672277450562","0.4810015559196472, 0.6462599039077759","0.4511033594608307, 0.6504017114639282","0.5708995461463928, 0.8550117611885071","0.4634975492954254, 0.8500381708145142","0.41339021921157837, 0.460989773273468",29.290121856773506,Trailing Side
0.2002002002002002,24.371855641504897,21.09182890641424,204.50043295341695,193.5553398362749,208.08027396682823,233.66047224294013,167.30721763430844,156.47044730750827,"0.4957903027534485, 0.4701364040374756","0.41943225264549255, 0.4875919222831726","0.49685138463974, 0.5694831609725952","0.4397970139980316, 0.5742309093475342","0.5556244850158691, 0.5985460877418518","0.4972822070121765, 0.6016333103179932","0.5488638281822205, 0.7235198616981506","0.45451608300209045, 0.7234731912612915","0.4628973603248596, 0.646146297454834","0.4393690228462219, 0.6490139365196228","0.5711525082588196, 0.8553503155708313","0.4636368155479431, 0.8480208516120911","0.41092967987060547, 0.4610196053981781",29.59155902154602,Trailing Side
0.2335669002335669,40.69573707132341,21.387841243622848,192.30562202497035,198.44489914816688,213.0579102911431,230.85799839098905,165.08086882847263,157.48255238317952,"0.48138394951820374, 0.47584301233291626","0.4203430712223053, 0.4822337031364441","0.46191900968551636, 0.5748122334480286","0.4374052584171295, 0.5721546411514282","0.5520724058151245, 0.6004340648651123","0.4962511658668518, 0.6030925512313843","0.544582724571228, 0.7232797741889954","0.45557862520217896, 0.7230736613273621","0.4305422902107239, 0.6472073793411255","0.4274146556854248, 0.6460375189781189","0.5713320970535278, 0.8555815815925598","0.4637889266014099, 0.8469721078872681","0.40187421441078186, 0.4598003029823303",30.848035434631715,Trailing Side
0.2669336002669336,52.22584369947917,26.203858792625432,177.3959460701906,195.77020494825803,217.09057495293212,229.69855568738492,161.72454588044752,157.40185811550018,"0.4772883355617523, 0.479195773601532","0.42212042212486267, 0.47930198907852173","0.44047364592552185, 0.57750403881073","0.4297618269920349, 0.5715229511260986","0.5522644519805908, 0.6006122827529907","0.49631601572036743, 0.6030749082565308","0.5407958626747131, 0.7220558524131775","0.4555903971195221, 0.7229936718940735","0.4158804416656494, 0.6535282135009766","0.4153048098087311, 0.6456663012504578","0.5713313817977905, 0.8555876612663269","0.4639160633087158, 0.8470285534858704","0.39920490980148315, 0.4613567888736725",31.316068824052653,Trailing Side
0.3003003003003003,54.29098774758347,25.524684052175253,193.40956901287987,201.1118677829174,222.33159197420696,228.46865752553137,159.5913993945252,157.94304422205977,"0.464801549911499, 0.4813971519470215","0.4228569567203522, 0.4742054045200348","0.43327611684799194, 0.5767313241958618","0.42914533615112305, 0.5593737363815308","0.5516078472137451, 0.6009073853492737","0.49643975496292114, 0.6029619574546814","0.5381425619125366, 0.7221217751502991","0.456667423248291, 0.7203211188316345","0.39355987310409546, 0.6410179138183594","0.4092389941215515, 0.6249380111694336","0.5716193914413452, 0.8556965589523315","0.4640422761440277, 0.8468509912490845","0.389234721660614, 0.45782366394996643",32.86388505895608,Trailing Side
0.333667000333667,60.229046684896616,3.922778255080616,186.17413837542023,194.41940004622717,224.8214865886683,226.74527750488653,157.18340914441745,158.16119536099924,"0.4595913290977478, 0.48224037885665894","0.42621493339538574, 0.4696617126464844","0.42299818992614746, 0.5693320035934448","0.45811933279037476, 0.5413229465484619","0.5504946708679199, 0.6009718179702759","0.4967934489250183, 0.6028379201889038","0.5348027944564819, 0.7220731973648071","0.4572931230068207, 0.718714714050293","0.3908655643463135, 0.6273850202560425","0.4677983820438385, 0.5986720323562622","0.571698784828186, 0.8557175397872925","0.46397656202316284, 0.8455864787101746","0.3916368782520294, 0.4579717218875885",32.66133131048944,Trailing Side
